id;display_number;finding;status;area_id;report_id
4423;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;153
4424;16;Terdapat sisa makanan di area bumbu masak;3;5;153
4425;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;153
4426;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;153
4427;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;153
4428;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;153
4429;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;153
4430;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;153
4431;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;153
4432;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;153
4433;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;153
4434;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;153
4435;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;153
4436;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;153
4437;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;153
4438;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;154
4439;2;Frekuensi pengangkutan sampah kurang;3;1;154
4440;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;154
4441;4;Ditemukan potensi akses atau sarang hama;3;1;154
4442;5;Ditemukan sampah atau ceceran makanan;3;2;154
4443;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;154
4444;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;154
4445;8;Terdapat sisa makanan di atas meja / lantai;3;3;154
4446;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;154
4447;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;154
4448;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;154
4449;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;154
4450;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;154
4451;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;154
4452;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;154
4453;16;Terdapat sisa makanan di area bumbu masak;3;5;154
4454;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;154
4455;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;154
4456;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;154
4457;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;154
4458;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;154
4459;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;154
4460;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;154
4461;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;154
4462;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;154
4463;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;154
4464;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;154
4465;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;154
4466;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;154
4467;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;155
4468;2;Frekuensi pengangkutan sampah kurang;3;1;155
4469;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;155
4470;4;Ditemukan potensi akses atau sarang hama;3;1;155
4471;5;Ditemukan sampah atau ceceran makanan;3;2;155
4472;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;155
4473;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;155
4474;8;Terdapat sisa makanan di atas meja / lantai;3;3;155
4475;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;155
4476;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;155
4477;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;155
4478;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;155
4479;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;155
4480;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;155
4481;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;155
4482;16;Terdapat sisa makanan di area bumbu masak;3;5;155
4483;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;155
4484;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;155
4485;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;155
4486;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;155
4487;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;155
4488;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;155
4489;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;155
4490;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;155
4491;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;155
4492;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;155
4493;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;155
4494;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;155
4495;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;155
4496;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;156
4497;2;Frekuensi pengangkutan sampah kurang;3;1;156
4498;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;156
4499;4;Ditemukan potensi akses atau sarang hama;3;1;156
4500;5;Ditemukan sampah atau ceceran makanan;3;2;156
4501;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;156
4502;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;156
4503;8;Terdapat sisa makanan di atas meja / lantai;3;3;156
4504;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;156
4505;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;156
4506;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;156
4507;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;156
4508;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;156
4509;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;156
4510;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;156
4511;16;Terdapat sisa makanan di area bumbu masak;3;5;156
4512;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;156
4513;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;156
4514;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;156
4515;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;156
4516;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;156
4517;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;156
4518;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;156
4519;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;156
4520;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;156
4521;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;156
4522;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;156
4523;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;156
4524;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;156
4525;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;157
4526;2;Frekuensi pengangkutan sampah kurang;3;1;157
4527;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;157
4528;4;Ditemukan potensi akses atau sarang hama;3;1;157
4529;5;Ditemukan sampah atau ceceran makanan;3;2;157
4530;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;157
4531;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;157
4532;8;Terdapat sisa makanan di atas meja / lantai;3;3;157
4533;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;157
4534;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;157
4535;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;157
4536;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;157
4537;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;157
4538;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;157
4539;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;157
4540;16;Terdapat sisa makanan di area bumbu masak;3;5;157
4541;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;157
4542;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;157
4543;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;157
4544;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;157
4545;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;157
4546;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;157
4547;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;157
4548;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;157
4549;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;157
4550;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;157
4551;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;157
4552;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;157
4553;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;157
4554;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;158
4555;2;Frekuensi pengangkutan sampah kurang;3;1;158
4556;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;158
4557;4;Ditemukan potensi akses atau sarang hama;3;1;158
4558;5;Ditemukan sampah atau ceceran makanan;3;2;158
4559;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;158
4560;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;158
4561;8;Terdapat sisa makanan di atas meja / lantai;3;3;158
4562;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;158
4563;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;158
4564;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;158
4565;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;158
4566;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;158
4567;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;158
4568;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;158
4569;16;Terdapat sisa makanan di area bumbu masak;3;5;158
4570;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;158
4571;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;158
4572;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;158
4573;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;158
4574;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;158
4575;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;158
4576;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;158
4577;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;158
4578;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;158
4579;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;158
4580;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;158
4581;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;158
4582;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;158
4583;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;159
4584;2;Frekuensi pengangkutan sampah kurang;3;1;159
4585;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;159
4586;4;Ditemukan potensi akses atau sarang hama;3;1;159
4587;5;Ditemukan sampah atau ceceran makanan;3;2;159
4588;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;159
4589;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;159
4590;8;Terdapat sisa makanan di atas meja / lantai;3;3;159
4591;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;159
4592;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;159
4593;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;159
4594;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;159
4595;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;159
4596;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;159
4597;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;159
4598;16;Terdapat sisa makanan di area bumbu masak;3;5;159
4599;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;159
4600;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;159
4601;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;159
4602;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;159
4603;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;159
4604;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;159
4605;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;159
4606;24;Ditemukan sisa makanan atau makanan yang terbuka di area office/staff room/backroom;3;7;159
4607;25;Terdapat aktifitas hama / potensi sarang / akses hama;3;7;159
4608;26;Terdapat aktifitas hama / potensi sarang / akses hama;3;8;159
4609;27;Terdapat produk yang terbuka dan dapat mengundang hama;3;8;159
4610;28;Ditemukan makanan / produk yang terbuka dan beresiko terkena cemaran chemical treatment;3;9;159
4611;29;Terdapat lemari/kabinet dalam keadaan terkunci sehingga tidak bisa diinspeksi dan ditreatment;3;9;159
4612;1;Tempat sampah luar dalam keadaan kotor, diletakkan dekat pintu/bangunan;3;1;160
4613;2;Frekuensi pengangkutan sampah kurang;3;1;160
4614;3;Lingkungan sekitar terdapat sampah dan genangan air;3;1;160
4615;4;Ditemukan potensi akses atau sarang hama;3;1;160
4616;5;Ditemukan sampah atau ceceran makanan;3;2;160
4617;6;Ditemukan aktifitas hama atau potensi sarang hama;3;2;160
4618;7;Terdapat celah di bawah atau samping pintu atau pintu / jendela tidak ditutup sempurna;3;3;160
4619;8;Terdapat sisa makanan di atas meja / lantai;3;3;160
4620;9;Terdapat ceceran makanan di area bumbu tambahan;3;3;160
4621;10;Tempat sampah indoor tidak tertutup rapat / kondisinya kotor;3;3;160
4622;11;Terdapat aktifitas hama / potensi sarang / akses hama;3;3;160
4623;12;Terdapat sisa makanan di atas meja serving counter / meja bar / lantai area serving counter;3;4;160
4624;13;Terdapat ceceran makanan (sampah), ceceran kotoran lemak dan bau yang mengundang serangga di grease trap;3;4;160
4625;14;Terdapat aktifitas hama / potensi sarang / akses hama;3;4;160
4626;15;Terdapat sisa makanan di atas meja masak / dan di lantai bawahnya;3;5;160
4627;16;Terdapat sisa makanan di area bumbu masak;3;5;160
4628;17;Peralatan masak dan dispenser dalam keadaan kotor / belum dibersihkan;3;5;160
4629;18;Penyimpanan barang/karton diletakkan langsung di atas lantai (tidak ada jarak yang cukup dengan lantai);3;5;160
4630;19;Ditemukan makanan yang terbuka setelah jam operasional (after closing);3;5;160
4631;20;Ditemukan aktifitas hama atau potensi sarang hama;3;5;160
4632;21;Terdapat akses masuk hama: ceiling,celah pintu, pipa air, dinding, kabel, dll;3;5;160
4633;22;Rest Room / Toilet / Hand Wash Area dalam keadaan kotor, drainase pit tidak tertutup;3;6;160
4634;23;Terdapat aktifitas hama / potensi sarang / akses hama;3;6;160
